"Ja","Nein","Abstimmung_de","Abstimmung_fr","Abstimmung_it"
71.9,28.1,"<b>Neues Naturhistorisches Museum</b><br>123 von 126 Gemeinden ausgezählt (97.6%)","<b>Nouveau Musée d'histoire naturelle</b><br>123 des 126 communes sont connus (97.6%)","<b>NA</b><br>123 dei 126 comuni sono noti (97.6%)"
