"Ja","Nein","Abstimmung_de","Abstimmung_fr","Abstimmung_it"
61.8,38.2,"<b>NA</b><br>293 von 300 Gemeinden ausgezählt (97.7%)","<b>Initiative populaire «Pour la protection du climat»</b><br>293 des 300 communes sont connus (97.7%)","<b>NA</b><br>293 dei 300 comuni sono noti (97.7%)"
