"Ja","Nein","Abstimmung_de","Abstimmung_fr","Abstimmung_it"
87.2,12.8,"<b>Kreditbeschluss zur Fortführung der palliativen Spezialversorgung im Kanton Schaffhausen</b><br>Es sind alle Gemeinden ausgezählt.","<b>NA</b><br>Toutes les communes sont connus.","<b>NA</b><br>Tutti i comuni sono noti."
